customer_id,age,income,tenure_months,recency_days,num_purchases_last_year,avg_order_value,web_visits_last_month,email_open_rate,email_click_rate,prev_campaigns_contacted,prev_campaign_response,discount_offered_pct,has_loyalty_card,contact_channel,channel_preference,region,device,customer_segment,responded
CUST-91947,38,50600.0,42,144,5,47.36,2,0.533,0.299,5,0,20,0,Email,Push,South,Desktop,New,0
CUST-91948,26,74400.0,26,76,9,135.22,7,0.14,0.016,1,0,15,1,Email,SMS,North,Mobile,Regular,0
CUST-91949,49,45100.0,41,42,4,241.96,7,0.247,0.028,3,1,10,0,Push,Email,South,Mobile,Dormant,0
CUST-91950,41,43100.0,10,44,4,53.4,8,0.806,0.166,1,0,20,0,Email,Email,North,Desktop,Regular,1
CUST-91951,38,97800.0,22,222,3,110.03,2,0.403,0.088,5,0,30,0,SMS,Email,East,Mobile,New,0
CUST-91952,45,33500.0,11,127,3,52.6,6,0.745,0.109,3,1,25,1,SMS,SMS,East,Mobile,Regular,0
CUST-91953,37,40500.0,12,31,4,184.87,5,0.885,0.133,5,0,10,0,Email,Email,South,Tablet,VIP,0
CUST-91954,20,51700.0,33,95,5,119.05,8,0.359,0.073,2,0,15,0,Email,Email,East,Desktop,Dormant,0
CUST-91955,48,28600.0,22,21,4,205.6,13,0.651,0.293,4,0,20,0,SMS,Email,South,Desktop,VIP,0
CUST-91956,44,12000.0,87,339,3,98.19,5,0.39,0.071,3,0,15,1,Email,SMS,East,Mobile,Dormant,0
CUST-91957,38,72900.0,55,146,6,66.0,5,0.252,0.006,3,0,10,1,Email,SMS,North,Mobile,VIP,0
CUST-91958,53,34300.0,27,57,2,117.07,4,0.524,0.092,1,0,15,1,Email,SMS,South,Mobile,VIP,0
CUST-91959,56,39400.0,22,87,4,31.47,5,0.376,0.145,5,0,10,1,Email,Email,North,Tablet,VIP,1
CUST-91960,26,42900.0,7,5,5,15.82,10,0.122,0.042,2,0,10,0,Email,Email,South,Mobile,Regular,0
CUST-91961,30,30200.0,5,98,6,74.3,8,0.553,0.078,4,1,5,0,SMS,Email,West,Desktop,New,0
CUST-91962,60,28200.0,53,78,6,174.94,6,0.554,0.034,5,0,15,0,Push,Email,West,Mobile,Regular,0
CUST-91963,58,54100.0,17,21,5,48.8,12,0.713,0.521,2,1,15,1,Email,Email,East,Mobile,Regular,1
CUST-91964,30,101100.0,31,5,3,63.74,4,0.79,0.232,4,0,10,0,Phone,Email,North,Mobile,New,0
CUST-91965,25,66200.0,28,22,10,,4,0.273,0.025,7,0,5,1,Email,Email,South,Mobile,Regular,0
CUST-91966,32,66400.0,42,142,2,67.74,6,0.445,0.146,1,0,15,1,Phone,Push,North,Mobile,Dormant,0
CUST-91967,34,19200.0,76,138,2,154.37,5,0.441,0.064,11,0,15,0,Email,Push,North,Tablet,Regular,0
CUST-91968,19,50300.0,46,149,3,8.0,4,0.559,0.273,2,0,10,0,SMS,Email,East,Mobile,Dormant,0
CUST-91969,40,25900.0,23,44,5,100.16,8,0.701,0.185,4,0,10,1,Email,SMS,North,Mobile,Regular,0
CUST-91970,23,67000.0,62,56,3,125.66,10,0.415,0.145,3,0,5,1,Email,Push,North,Desktop,Dormant,0
CUST-91971,24,46000.0,37,87,4,110.96,4,0.045,0.012,1,0,15,1,SMS,Email,East,Mobile,New,0
CUST-91972,52,51600.0,24,18,1,71.59,6,0.537,0.479,2,0,25,0,Push,Email,North,Mobile,New,1
CUST-91973,31,48900.0,30,33,5,64.61,5,0.123,0.041,3,0,5,1,SMS,Phone,West,Mobile,Regular,0
CUST-91974,39,38500.0,48,207,4,32.97,5,0.595,0.086,2,1,30,1,SMS,SMS,North,Mobile,VIP,0
CUST-91975,48,18800.0,61,62,1,45.09,9,0.381,0.232,3,1,15,0,SMS,Email,North,Mobile,Regular,0
CUST-91976,51,,16,27,4,50.15,2,0.378,0.081,1,0,10,0,Email,Email,East,Desktop,New,0
CUST-91977,36,21700.0,21,25,9,14.52,4,0.654,0.533,4,1,15,0,Phone,Push,South,Desktop,New,1
CUST-91978,41,26000.0,8,5,5,86.98,12,0.531,0.307,2,0,10,0,Email,Push,North,Mobile,Regular,0
CUST-91979,29,44500.0,47,77,8,170.9,12,0.225,0.046,1,0,20,0,Push,Email,East,Mobile,New,0
CUST-91980,63,35900.0,23,60,5,26.46,3,0.477,0.06,2,1,20,1,Email,Email,North,Tablet,VIP,0
CUST-91981,48,56300.0,70,94,8,92.43,6,0.547,0.052,5,0,20,1,SMS,Push,North,Desktop,Regular,0
CUST-91982,26,72000.0,64,81,2,94.57,9,0.504,0.025,5,0,15,0,Email,Email,North,Tablet,Regular,0
CUST-91983,40,56000.0,30,21,3,61.13,6,0.353,0.055,4,0,10,0,SMS,Email,South,Mobile,New,0
CUST-91984,49,54900.0,32,342,5,74.18,7,0.474,0.063,3,0,15,0,Phone,Email,North,Desktop,VIP,0
CUST-91985,46,51300.0,15,1,5,32.48,5,0.365,0.042,2,0,15,1,Email,Email,South,Mobile,Regular,0
CUST-91986,64,68800.0,15,2,3,61.81,9,0.073,0.017,1,0,20,1,Email,Phone,South,Mobile,Regular,0
CUST-91987,58,12000.0,27,4,3,161.68,5,0.382,0.067,2,0,10,1,Email,SMS,East,Desktop,Regular,0
CUST-91988,33,58500.0,22,86,3,38.56,9,0.518,0.094,0,0,15,1,Email,SMS,South,Desktop,New,0
CUST-91989,39,31200.0,75,67,4,28.77,4,0.458,0.141,3,0,15,1,Phone,Push,North,Mobile,VIP,0
CUST-91990,23,24900.0,16,234,3,247.81,6,0.594,0.204,4,0,10,0,Email,Phone,West,Mobile,New,0
CUST-91991,43,50900.0,40,30,5,77.34,5,0.317,0.058,4,1,5,0,SMS,Email,North,Mobile,VIP,0
CUST-91992,42,42600.0,23,94,5,35.4,6,0.85,0.098,0,0,5,1,SMS,SMS,North,Desktop,Regular,1
CUST-91993,75,63000.0,29,27,6,73.37,8,0.174,0.093,0,0,10,1,Email,SMS,East,Mobile,Dormant,0
CUST-91994,41,73900.0,35,79,1,8.0,2,0.496,0.113,6,0,10,1,Email,Email,North,Mobile,Regular,0
CUST-91995,18,12000.0,10,62,5,75.58,3,0.452,0.02,3,0,10,1,Email,Push,East,Tablet,New,0
CUST-91996,31,49200.0,44,28,4,228.25,5,0.788,0.187,6,0,10,0,Phone,SMS,East,Desktop,New,0
CUST-91997,41,91900.0,59,130,6,20.11,7,0.737,0.256,1,1,10,0,Email,Email,South,Mobile,Regular,1
CUST-91998,24,69000.0,54,8,4,31.62,3,0.294,0.059,4,0,15,1,Email,Phone,South,Mobile,Regular,0
CUST-91999,29,81100.0,23,113,11,,8,0.428,0.204,4,1,30,1,SMS,Push,North,Mobile,Regular,1
CUST-92000,35,52900.0,14,120,6,37.82,6,0.282,0.075,8,0,10,0,Email,Email,North,Mobile,Regular,0
CUST-92001,44,20600.0,47,10,7,175.07,7,0.373,0.128,3,1,15,1,Phone,SMS,East,Desktop,Regular,0
CUST-92002,38,27100.0,18,141,6,35.96,5,0.208,0.012,2,0,15,0,Email,Email,West,Mobile,VIP,0
CUST-92003,28,65700.0,31,67,5,83.65,7,0.607,0.029,1,0,10,1,Email,SMS,West,Mobile,New,0
CUST-92004,50,70900.0,5,21,4,95.33,6,0.745,0.135,5,1,30,1,Email,Email,East,Mobile,Regular,1
CUST-92005,33,,7,17,6,41.35,6,0.431,0.257,4,1,5,1,SMS,Email,North,Mobile,Regular,1
CUST-92006,34,45100.0,23,38,5,39.25,6,0.325,0.235,4,1,25,1,Push,SMS,West,Mobile,Regular,1
CUST-92007,22,56300.0,23,25,8,43.06,5,0.423,0.16,4,0,15,0,SMS,Push,South,Mobile,Regular,1
CUST-92008,30,14000.0,12,15,5,19.5,6,0.742,0.199,5,0,5,0,SMS,SMS,South,Mobile,New,1
CUST-92009,48,,5,262,10,68.95,2,0.799,0.33,6,1,10,1,Email,Email,North,Mobile,Dormant,0
CUST-92010,19,84700.0,34,53,6,,10,0.555,0.245,4,0,15,1,Push,Email,North,Desktop,Regular,0
CUST-92011,39,96700.0,6,239,3,99.25,10,0.461,0.053,4,0,10,1,Phone,SMS,East,Desktop,Regular,0
CUST-92012,49,48500.0,15,17,5,91.44,4,0.531,0.207,6,0,15,0,Push,Push,West,Desktop,Regular,0
CUST-92013,35,89200.0,43,96,0,101.48,7,0.389,0.125,3,0,10,1,SMS,Push,South,Mobile,Dormant,0
CUST-92014,43,39700.0,26,49,4,82.03,7,0.776,0.14,1,0,10,1,Phone,Email,South,Mobile,Dormant,0
CUST-92015,25,33700.0,33,257,2,66.43,4,0.65,0.091,6,0,10,1,Push,Email,South,Mobile,Regular,0
CUST-92016,57,12000.0,29,256,5,45.9,7,0.717,0.008,3,0,15,0,Email,Email,South,Mobile,Dormant,0
CUST-92017,54,70900.0,30,22,8,78.01,8,0.446,0.125,1,0,5,1,Email,Push,North,Desktop,Dormant,0
CUST-92018,43,42900.0,23,1,5,104.1,3,0.803,0.124,2,0,25,1,Push,Email,South,Desktop,Dormant,0
CUST-92019,18,99900.0,12,12,2,48.09,8,0.4,0.084,3,0,5,1,Phone,Email,North,Mobile,Regular,1
CUST-92020,26,,53,92,3,80.13,2,0.56,0.114,4,0,5,0,Email,SMS,West,Mobile,Dormant,0
CUST-92021,53,54700.0,30,248,7,86.21,5,0.549,0.186,5,0,5,0,Email,SMS,West,Mobile,New,0
CUST-92022,62,12800.0,29,255,6,35.45,10,0.22,0.065,2,0,10,1,SMS,SMS,West,Desktop,Regular,0
CUST-92023,44,82300.0,132,101,9,28.55,6,0.192,0.062,1,1,10,0,Phone,Push,South,Desktop,VIP,0
CUST-92024,56,43200.0,11,2,5,156.98,7,0.454,0.206,5,0,20,1,Push,SMS,North,Mobile,Dormant,0
CUST-92025,32,47400.0,53,181,3,,4,0.182,0.002,5,0,15,0,Push,Email,South,Mobile,Regular,0
CUST-92026,38,12000.0,31,26,5,76.42,7,0.429,0.16,0,0,25,0,Push,Email,North,Tablet,New,0
CUST-92027,40,70200.0,9,20,1,57.31,7,0.237,0.126,3,0,20,1,Email,Phone,South,Mobile,Regular,0
CUST-92028,46,71500.0,17,40,4,82.85,7,0.254,0.048,3,0,10,0,Email,Email,South,Mobile,Dormant,0
CUST-92029,20,38100.0,20,133,5,25.77,7,0.042,0.018,7,0,15,0,Push,Push,East,Mobile,Regular,0
CUST-92030,52,52700.0,7,25,5,122.21,3,0.288,0.229,5,0,10,0,Email,Phone,West,Mobile,Regular,0
CUST-92031,57,59000.0,18,32,5,153.11,4,0.525,0.214,4,0,5,0,Push,Email,North,Desktop,Dormant,0
CUST-92032,25,71000.0,45,3,9,151.63,4,0.413,0.142,3,0,10,0,SMS,Email,South,Desktop,VIP,0
CUST-92033,22,53000.0,60,72,3,38.58,8,0.5,0.194,0,0,5,1,Push,SMS,East,Mobile,VIP,0
CUST-92034,45,87000.0,33,1,3,76.77,8,0.675,0.428,3,0,5,1,Email,SMS,South,Mobile,Regular,0
CUST-92035,31,45700.0,29,122,6,149.52,12,0.415,0.291,4,0,20,1,Push,Email,North,Mobile,Regular,1
CUST-92036,18,38100.0,24,1,0,70.38,11,0.453,0.1,5,0,15,1,Email,SMS,East,Mobile,VIP,0
CUST-92037,51,41000.0,15,97,4,38.71,11,0.64,0.278,1,1,20,1,SMS,Phone,North,Mobile,Regular,1
CUST-92038,42,12000.0,20,30,5,20.0,6,0.347,0.07,2,1,25,1,Email,Push,North,Mobile,Dormant,0
CUST-92039,34,33900.0,34,23,8,82.11,5,0.382,0.055,5,1,10,0,Email,SMS,East,Mobile,New,0
CUST-92040,67,72000.0,8,211,4,,4,0.477,0.249,1,0,10,1,Push,Phone,North,Tablet,Regular,0
CUST-92041,42,56400.0,22,42,3,54.38,7,0.756,0.199,4,0,5,0,SMS,Phone,North,Mobile,Regular,0
CUST-92042,30,33600.0,29,42,3,23.12,6,0.429,0.255,4,0,10,1,SMS,Email,North,Desktop,Regular,0
CUST-92043,41,58200.0,31,78,7,26.82,8,0.618,0.353,5,0,20,0,Email,SMS,North,Desktop,Regular,0
CUST-92044,26,12000.0,7,76,9,25.44,5,0.459,0.179,1,0,20,0,Email,SMS,South,Desktop,New,0
CUST-92045,30,44900.0,67,86,9,,5,0.516,0.016,3,0,15,1,Email,Email,East,Desktop,Dormant,0
CUST-92046,45,61900.0,38,5,4,,8,0.602,0.045,4,1,10,0,SMS,SMS,South,Mobile,New,0
CUST-92047,33,65500.0,13,46,3,90.87,11,0.165,0.059,1,0,10,0,Email,Email,North,Mobile,New,0
CUST-92048,34,34600.0,19,65,5,169.43,11,0.188,0.116,6,0,10,0,Push,Email,East,Mobile,Regular,0
CUST-92049,62,70000.0,44,169,2,271.39,6,0.842,0.221,7,0,5,0,Email,SMS,North,Mobile,Regular,0
CUST-92050,51,90100.0,49,28,2,61.07,2,0.461,0.154,4,0,15,0,Email,Push,South,Mobile,Regular,0
CUST-92051,50,41900.0,15,5,1,108.44,4,0.299,0.153,2,0,5,0,Email,Email,East,Tablet,Dormant,0
CUST-92052,47,66400.0,12,6,7,54.35,4,0.462,0.247,5,0,10,1,Email,Email,North,Mobile,Dormant,0
CUST-92053,46,18200.0,58,79,2,17.63,5,0.212,0.039,5,0,15,0,SMS,SMS,North,Tablet,New,0
CUST-92054,59,12000.0,37,33,2,78.53,10,0.838,0.164,3,0,15,0,SMS,Email,North,Tablet,Dormant,0
CUST-92055,40,63700.0,25,2,6,73.23,6,0.056,0.029,2,0,15,0,Push,Push,North,Tablet,New,0
CUST-92056,64,,18,36,4,13.97,4,0.175,0.105,9,0,5,1,SMS,Email,South,Tablet,Regular,0
CUST-92057,28,55100.0,24,167,7,14.12,7,0.307,0.107,1,0,10,1,Email,Email,South,Mobile,New,0
CUST-92058,37,38600.0,12,18,4,117.09,5,0.45,0.153,2,1,5,1,SMS,Email,West,Desktop,New,1
CUST-92059,22,44700.0,49,16,10,13.11,9,0.718,0.36,2,0,25,0,Email,Push,East,Desktop,Regular,1
CUST-92060,36,67900.0,31,52,6,107.66,10,0.426,0.112,3,1,25,1,SMS,Push,West,Tablet,Dormant,0
CUST-92061,47,87000.0,33,3,5,105.86,4,0.657,0.173,5,0,10,1,Email,Email,East,Desktop,Regular,0
CUST-92062,59,46300.0,105,62,4,32.13,7,0.151,0.007,3,0,5,0,Email,Email,East,Desktop,Regular,0
CUST-92063,31,16200.0,35,147,5,82.63,4,0.463,0.224,5,0,20,0,SMS,Email,East,Mobile,Regular,0
CUST-92064,40,77700.0,11,49,5,90.0,7,0.44,0.126,3,0,30,0,Email,SMS,North,Desktop,Dormant,0
CUST-92065,35,63600.0,17,137,2,63.69,5,0.71,0.028,3,0,5,0,Email,Email,East,Desktop,VIP,0
CUST-92066,30,65200.0,52,2,6,124.44,5,0.628,0.099,3,0,25,0,Email,Email,South,Tablet,Regular,0
CUST-92067,25,54700.0,59,11,6,71.75,8,0.477,0.03,2,0,15,1,SMS,SMS,South,Desktop,VIP,1
CUST-92068,41,99700.0,31,1,5,71.04,7,0.225,0.018,2,0,20,0,Push,SMS,East,Tablet,Dormant,0
CUST-92069,18,52500.0,21,119,5,53.47,11,0.306,0.094,2,0,20,1,Phone,Push,East,Mobile,Regular,0
CUST-92070,41,61700.0,47,80,4,147.7,4,0.639,0.125,2,1,10,0,Email,SMS,North,Mobile,New,0
CUST-92071,40,12000.0,11,7,3,22.22,7,0.357,0.11,3,1,15,0,Email,Push,West,Mobile,VIP,0
CUST-92072,31,38800.0,13,33,3,63.45,6,0.651,0.038,3,0,15,1,SMS,SMS,East,Desktop,Regular,0
CUST-92073,27,36500.0,24,87,3,65.92,10,0.892,0.264,3,0,10,0,SMS,SMS,West,Desktop,Regular,0
CUST-92074,22,50300.0,36,46,5,123.23,10,0.293,0.1,4,0,20,1,Push,Push,South,Desktop,New,1
CUST-92075,64,58200.0,30,46,2,56.21,5,0.523,0.027,2,0,10,0,Email,Push,West,Desktop,Regular,0
CUST-92076,23,35200.0,32,26,2,195.63,4,0.434,0.044,4,0,20,0,Email,SMS,South,Mobile,Regular,0
CUST-92077,60,87300.0,9,15,1,87.2,3,0.563,0.114,3,0,5,1,Email,Email,North,Mobile,New,0
CUST-92078,48,28500.0,20,42,6,9.62,8,0.489,0.17,0,0,20,0,Email,Push,North,Mobile,Regular,0
CUST-92079,35,41500.0,25,76,4,51.79,2,0.439,0.279,2,0,20,1,Email,Email,North,Mobile,Regular,0
CUST-92080,25,55900.0,20,13,1,73.52,6,0.158,0.031,3,0,15,0,SMS,SMS,South,Mobile,Regular,0
CUST-92081,54,24600.0,17,124,5,143.99,6,0.171,0.103,3,0,25,0,Email,Email,East,Mobile,Regular,0
CUST-92082,62,62900.0,39,65,5,52.43,2,0.027,0.008,4,0,10,0,SMS,Email,North,Mobile,Regular,0
CUST-92083,28,64200.0,21,18,7,65.88,7,0.517,0.082,4,0,25,0,Email,Email,West,Mobile,New,0
CUST-92084,36,44800.0,13,9,5,60.97,7,0.668,0.217,3,1,10,1,SMS,Email,South,Mobile,Regular,0
CUST-92085,54,91000.0,53,142,1,196.94,3,0.169,0.103,2,1,10,1,Email,Push,South,Mobile,Regular,0
CUST-92086,44,52600.0,29,184,3,110.57,5,0.329,0.248,2,0,10,0,Email,Email,North,Desktop,Regular,1
CUST-92087,66,56800.0,6,5,4,103.83,6,0.654,0.402,2,0,25,0,Email,Email,South,Mobile,Regular,1
CUST-92088,33,30700.0,36,48,3,150.57,2,0.4,0.126,4,0,15,1,SMS,SMS,South,Mobile,VIP,1
CUST-92089,47,15700.0,85,190,7,99.09,5,0.53,0.107,5,0,15,0,Phone,Email,East,Mobile,Regular,0
CUST-92090,24,37700.0,48,320,5,77.47,6,0.531,0.049,1,0,5,0,SMS,Push,East,Tablet,Dormant,0
CUST-92091,67,44200.0,56,40,8,165.73,10,0.266,0.008,1,0,5,0,Email,Email,North,Desktop,New,0
CUST-92092,31,41400.0,61,53,8,73.62,4,0.571,0.325,4,1,10,1,SMS,Email,South,Mobile,Regular,0
CUST-92093,18,67100.0,36,50,3,30.98,3,0.27,0.149,3,0,10,0,SMS,SMS,North,Mobile,New,0
CUST-92094,38,12000.0,16,18,6,101.8,5,0.485,0.107,6,0,25,1,Push,SMS,North,Mobile,Regular,1
CUST-92095,38,27100.0,52,12,9,74.68,11,0.645,0.06,1,0,10,0,SMS,Email,East,Mobile,Dormant,0
CUST-92096,65,12500.0,10,134,2,45.81,3,0.321,0.202,2,0,10,1,Email,Email,North,Mobile,VIP,0
CUST-92097,36,79100.0,29,109,6,87.4,7,0.056,0.006,3,0,20,0,Email,Push,West,Mobile,VIP,0
CUST-92098,40,39100.0,40,3,7,79.25,5,0.511,0.015,2,1,5,0,Phone,SMS,North,Desktop,VIP,0
CUST-92099,48,40100.0,33,272,7,58.14,3,0.576,0.032,4,0,10,0,Email,Email,West,Mobile,Regular,0
CUST-92100,61,27800.0,20,33,5,231.76,9,0.298,0.008,6,1,30,1,Phone,SMS,North,Mobile,Dormant,1
CUST-92101,39,69800.0,10,141,6,170.21,9,0.503,0.082,3,0,25,1,Push,Email,West,Mobile,Dormant,0
CUST-92102,54,42300.0,82,28,5,119.96,10,0.181,0.092,3,1,20,0,Email,Email,South,Tablet,Dormant,0
CUST-92103,47,55600.0,43,37,0,21.98,6,0.652,0.302,3,1,15,0,SMS,SMS,West,Mobile,Regular,0
CUST-92104,36,12000.0,17,89,5,37.16,5,0.127,0.078,6,0,10,1,Phone,Email,South,Desktop,VIP,1
CUST-92105,41,75500.0,11,22,7,70.32,8,0.201,0.113,0,0,15,1,Email,Push,North,Mobile,Regular,0
CUST-92106,40,59200.0,30,59,2,103.52,5,0.621,0.353,8,1,5,1,Email,SMS,North,Desktop,New,0
CUST-92107,28,62500.0,29,58,2,114.54,6,0.767,0.144,1,0,5,0,Email,Email,West,Desktop,Regular,0
CUST-92108,56,76900.0,30,153,1,35.57,4,0.403,0.17,3,0,15,0,SMS,Email,North,Tablet,VIP,0
CUST-92109,22,46900.0,64,37,6,77.44,7,0.229,0.124,4,0,10,1,Phone,SMS,East,Tablet,Dormant,0
CUST-92110,55,47400.0,15,204,5,71.75,8,0.462,0.284,5,1,30,1,Email,SMS,East,Desktop,Regular,1
CUST-92111,52,66000.0,36,48,4,51.75,3,0.423,0.14,7,0,10,0,Email,SMS,South,Mobile,Regular,0
CUST-92112,39,59900.0,6,71,4,47.81,5,0.682,0.319,4,0,10,1,Phone,Email,North,Mobile,New,1
CUST-92113,30,45800.0,22,36,6,171.98,7,0.422,0.048,2,1,10,0,Email,Push,North,Desktop,Regular,0
CUST-92114,37,51900.0,66,122,2,21.4,6,0.457,0.169,4,0,25,0,Email,SMS,North,Mobile,Dormant,0
CUST-92115,46,40400.0,9,67,4,99.84,10,0.311,0.04,0,0,15,1,Email,Email,East,Mobile,New,0
CUST-92116,50,66000.0,46,2,5,36.33,2,0.1,0.009,3,0,5,1,Push,Email,East,Mobile,Dormant,0
CUST-92117,44,70600.0,20,131,3,233.01,5,0.248,0.142,2,0,25,0,Push,Phone,South,Tablet,New,1
CUST-92118,53,51100.0,24,70,5,26.31,5,0.287,0.088,4,0,25,0,Push,Email,East,Desktop,New,0
CUST-92119,33,90500.0,18,161,5,135.56,6,0.571,0.202,1,0,5,0,Push,Email,North,Mobile,Dormant,0
CUST-92120,43,18600.0,38,19,5,42.08,9,0.22,0.047,0,1,15,1,SMS,Email,East,Desktop,VIP,1
CUST-92121,20,46100.0,40,23,6,44.73,3,0.328,0.038,2,0,5,0,Push,Email,North,Mobile,New,0
CUST-92122,50,87000.0,50,26,4,46.63,4,0.396,0.135,4,1,20,1,Push,SMS,North,Mobile,Dormant,1
CUST-92123,42,42100.0,20,69,4,140.96,5,0.323,0.083,3,0,15,0,SMS,SMS,East,Desktop,VIP,0
CUST-92124,35,17300.0,15,1,2,67.08,7,0.435,0.125,6,0,15,0,Phone,Email,North,Mobile,Regular,0
CUST-92125,55,80300.0,57,3,7,46.17,7,0.234,0.094,3,0,10,1,Email,SMS,West,Mobile,Regular,0
CUST-92126,49,62500.0,17,70,3,54.1,8,0.314,0.037,4,0,10,0,Phone,Email,North,Mobile,Regular,0
CUST-92127,18,25900.0,39,52,3,180.04,8,0.316,0.037,7,0,25,1,Email,SMS,North,Tablet,Regular,0
CUST-92128,41,67300.0,16,36,4,30.1,3,0.413,0.141,1,0,5,0,Email,Push,North,Tablet,New,0
CUST-92129,21,29500.0,39,39,4,48.39,4,0.419,0.048,0,0,25,1,SMS,SMS,North,Mobile,Regular,1
CUST-92130,54,22800.0,130,30,4,30.06,4,0.894,0.323,2,0,15,0,Push,SMS,East,Tablet,Regular,0
CUST-92131,72,47800.0,46,9,3,97.82,8,0.734,0.024,4,0,10,0,Push,SMS,North,Desktop,Regular,0
CUST-92132,33,40900.0,15,36,4,57.96,7,0.418,0.066,2,0,15,0,Email,Email,East,Desktop,Regular,1
CUST-92133,41,27900.0,28,171,7,74.77,6,0.763,0.097,4,0,25,0,Email,Email,West,Desktop,VIP,0
CUST-92134,37,43300.0,32,17,4,39.76,1,0.843,0.11,1,0,5,1,Email,SMS,East,Mobile,New,0
CUST-92135,45,29900.0,26,80,6,71.43,5,0.288,0.069,6,0,15,0,Email,Phone,East,Desktop,New,0
CUST-92136,48,52300.0,46,33,7,57.6,12,0.182,0.103,5,0,15,1,Email,SMS,East,Desktop,Regular,0
CUST-92137,57,50500.0,46,111,5,68.78,5,0.552,0.073,3,1,10,0,Email,Push,East,Mobile,Dormant,0
CUST-92138,27,66700.0,33,127,8,48.96,6,0.709,0.283,4,1,5,0,Push,SMS,North,Desktop,Regular,0
CUST-92139,60,41400.0,73,14,6,8.0,2,0.18,0.031,4,1,25,0,Phone,Push,East,Mobile,New,0
CUST-92140,28,23000.0,14,17,8,67.78,5,0.286,0.051,1,0,5,0,Email,SMS,South,Mobile,Regular,0
CUST-92141,44,23200.0,17,4,7,65.02,4,0.285,0.028,3,0,5,0,Push,SMS,South,Mobile,Dormant,0
CUST-92142,55,45800.0,3,28,2,35.64,4,0.607,0.053,4,0,15,0,Email,Push,North,Desktop,Regular,0
CUST-92143,49,83300.0,31,60,2,44.86,4,0.597,0.202,3,0,5,1,Email,Push,East,Mobile,New,0
CUST-92144,28,68900.0,22,111,4,65.96,8,0.317,0.102,3,0,10,0,Phone,Phone,East,Mobile,New,0
CUST-92145,31,37500.0,36,2,3,121.58,5,0.218,0.072,2,0,15,0,SMS,Push,West,Mobile,Dormant,0
CUST-92146,34,70800.0,15,5,4,103.06,7,0.366,0.047,1,0,20,1,Email,SMS,South,Mobile,Dormant,0
CUST-92147,39,26600.0,14,119,7,81.66,5,0.322,0.066,4,0,5,0,SMS,SMS,South,Desktop,Regular,0
CUST-92148,55,72300.0,28,25,5,25.49,4,0.375,0.035,5,0,20,0,SMS,Email,East,Desktop,VIP,0
CUST-92149,23,42900.0,17,2,4,119.6,4,0.462,0.318,2,0,15,1,Email,Push,East,Tablet,Regular,1
CUST-92150,46,67200.0,34,130,5,75.75,3,0.12,0.004,5,0,5,1,Push,Push,West,Mobile,Regular,0
CUST-92151,48,64100.0,33,10,4,77.14,3,0.724,0.405,0,1,10,0,SMS,Push,East,Tablet,New,1
CUST-92152,47,45200.0,25,34,3,67.48,4,0.336,0.073,8,0,15,1,Push,SMS,West,Desktop,Regular,0
CUST-92153,46,,44,33,4,106.89,8,0.59,0.167,5,0,10,1,Email,Push,North,Mobile,Regular,0
CUST-92154,60,28500.0,30,103,3,43.93,7,0.814,0.035,2,0,30,1,Email,Email,South,Mobile,Dormant,0
CUST-92155,46,49500.0,20,23,6,35.86,8,0.603,0.086,1,0,20,1,Phone,Email,North,Mobile,New,0
CUST-92156,51,73800.0,13,60,8,59.19,3,0.287,0.119,1,0,5,1,Email,Email,South,Desktop,Regular,0
CUST-92157,47,137300.0,36,28,5,108.94,2,0.383,0.1,5,0,20,1,Phone,Push,South,Desktop,New,0
CUST-92158,63,65800.0,15,84,3,145.55,9,0.457,0.065,2,0,25,1,Email,Email,North,Desktop,Dormant,0
CUST-92159,18,52900.0,51,16,2,109.82,10,0.283,0.018,4,0,25,0,Push,Push,North,Mobile,VIP,0
CUST-92160,57,29700.0,35,125,9,135.16,4,0.504,0.032,4,0,15,0,Phone,Email,North,Desktop,Regular,0
CUST-92161,37,73300.0,19,22,6,73.93,7,0.65,0.507,2,0,20,0,SMS,Email,East,Mobile,VIP,1
CUST-92162,36,16100.0,11,32,5,113.86,7,0.628,0.311,1,1,5,0,SMS,Push,South,Mobile,New,0
CUST-92163,27,34100.0,10,9,6,172.44,3,0.563,0.417,5,0,25,0,Email,Phone,East,Desktop,Regular,1
CUST-92164,18,58600.0,64,1,3,74.77,6,0.122,0.014,1,0,10,0,Push,SMS,North,Mobile,Regular,0
CUST-92165,35,25600.0,3,14,4,103.76,4,0.584,0.191,2,0,30,0,Push,SMS,East,Mobile,Dormant,1
CUST-92166,31,83500.0,15,213,1,98.95,8,0.384,0.104,3,0,5,1,Phone,Push,East,Desktop,Regular,0
CUST-92167,46,74000.0,121,162,5,53.91,7,0.635,0.178,4,0,5,1,SMS,Push,South,Desktop,Dormant,0
CUST-92168,21,39100.0,49,9,5,127.23,6,0.52,0.063,3,0,5,0,Email,Push,North,Desktop,VIP,0
CUST-92169,59,39300.0,75,84,4,35.3,6,0.373,0.153,2,0,25,1,Phone,Phone,North,Mobile,Dormant,1
CUST-92170,44,23300.0,40,156,7,62.24,7,0.431,0.089,3,0,10,0,Push,Phone,East,Mobile,New,0
CUST-92171,37,21500.0,30,130,2,72.19,7,0.338,0.039,3,0,15,0,Push,SMS,East,Desktop,Regular,0
CUST-92172,31,60400.0,38,9,3,91.39,6,0.442,0.041,5,0,10,0,Email,SMS,South,Desktop,Regular,0
